"year","month","day","date","pdsi_mean","pdsi_min","pdsi_max"
2020,7,8,2020-07-08,1.81334953601414,-1.52,4.94
2020,7,13,2020-07-13,1.60593018117543,-1.67,4.73
2020,7,18,2020-07-18,1.35008837825895,-1.83,4.49
2020,7,23,2020-07-23,1.17156871409633,-1.94,4.35
2020,7,28,2020-07-28,1.06343791427309,-2.05,4.34
2020,8,2,2020-08-02,0.966071586389748,-2.15,4.32
2020,8,7,2020-08-07,0.867896597437031,-2.27,4.29
2020,8,12,2020-08-12,0.743300927971719,-2.39,4.3
2020,8,17,2020-08-17,0.590128148475475,-2.49,4.38
2020,8,22,2020-08-22,0.240220945647371,-2.62,4.22
2020,8,27,2020-08-27,-0.22584622182943,-2.79,3.95
2020,9,1,2020-09-01,-0.734432169686257,-2.96,3.73
2020,9,6,2020-09-06,-1.16522757401679,-3.16,3.51
2020,9,11,2020-09-11,-1.32439239946973,-3.26,3.34
2020,9,16,2020-09-16,-1.46932832523199,-3.35,3.16
2020,9,21,2020-09-21,-1.59834290764472,-3.5,3.01
2020,9,26,2020-09-26,-1.71892620415378,-3.63,2.87
2020,10,1,2020-10-01,-1.82757843570482,-3.75,2.73
2020,10,6,2020-10-06,-1.91336279275298,-3.85,2.58
2020,10,11,2020-10-11,-2.1315377817057,-3.96,2.37
2020,10,16,2020-10-16,-2.30373840035351,-4.05,2.19
2020,10,21,2020-10-21,-2.46026955368979,-4.14,2
2020,10,26,2020-10-26,-2.56988068935042,-4.25,1.83
2020,10,31,2020-10-31,-2.62288113124171,-4.32,1.74
2020,11,5,2020-11-05,-2.66262041537782,-4.38,1.65
2020,11,10,2020-11-10,-2.67978789217852,-4.41,1.59
2020,11,15,2020-11-15,-2.70295183384887,-4.44,1.53
2020,11,20,2020-11-20,-2.70561201944322,-4.44,1.49
2020,11,25,2020-11-25,-2.73322138753867,-4.42,1.42
2020,11,30,2020-11-30,-2.79767565178966,-4.41,1.27
2020,12,5,2020-12-05,-2.86548387096774,-4.4,1.13
2020,12,10,2020-12-10,-2.88076005302696,-4.38,1.05
2020,12,15,2020-12-15,-2.90452496685815,-4.37,0.98
2020,12,20,2020-12-20,-2.93372956252762,-4.38,0.9
2020,12,25,2020-12-25,-2.97030048608042,-4.4,0.81
2020,12,30,2020-12-30,-2.99664162615996,-4.42,0.74
2021,1,5,2021-01-05,-3.02338046840477,-4.45,0.66
2021,1,10,2021-01-10,-3.08479893946089,-4.47,0.540000000000001
2021,1,15,2021-01-15,-3.14050817498895,-4.49,-1.12
2021,1,20,2021-01-20,-3.18414052143173,-4.5,-1.18
2021,1,25,2021-01-25,-3.1972602739726,-4.5,-1.22
2021,1,30,2021-01-30,-3.20370746796288,-4.5,-1.27
2021,2,4,2021-02-04,-3.21168802474591,-4.5,-1.31
2021,2,9,2021-02-09,-3.22809544851966,-4.52,-1.39
2021,2,14,2021-02-14,-3.20310207688909,-4.51,-1.44
2021,2,19,2021-02-19,-3.15921343349536,-4.47,-1.38
2021,2,24,2021-02-24,-3.13852408307556,-4.44,-1.33
2021,3,1,2021-03-01,-3.12481661511268,-4.41,-1.24
2021,3,6,2021-03-06,-3.10267786124613,-4.37,-1.14
2021,3,11,2021-03-11,-3.07599646486964,-4.37,-1.03
2021,3,16,2021-03-16,-3.09506407423774,-4.39,-0.959999999999999
2021,3,21,2021-03-21,-3.12450729120636,-4.4,-1.03
2021,3,26,2021-03-26,-3.12506407423774,-4.36,-1.08
2021,3,31,2021-03-31,-3.11477242598321,-4.32,-1.1
2021,4,5,2021-04-05,-3.10064074237737,-4.27,-1.11
2021,4,10,2021-04-10,-3.0843614670791,-4.22,-1.1
2021,4,15,2021-04-15,-3.06441449403447,-4.21,-1.09
2021,4,20,2021-04-20,-3.0366637207247,-4.2,-1.07
2021,4,25,2021-04-25,-3.03524966858153,-4.19,-1.1
2021,4,30,2021-04-30,-2.97560760053027,-4.06,-1.06
2021,5,5,2021-05-05,-2.92031374281927,-4.05,-1.01
2021,5,10,2021-05-10,-2.8660671674768,-4.03,-0.859999999999999
2021,5,15,2021-05-15,-2.80746354396818,-4.01,-0.66
2021,5,20,2021-05-20,-2.76030490499337,-3.99,0.17
2021,5,25,2021-05-25,-2.72269111798498,-3.98,0.99
2021,5,30,2021-05-30,-2.74516570923553,-3.97,0.94
2021,6,4,2021-06-04,-2.74491825011047,-3.95,0.94
2021,6,9,2021-06-09,-2.74918692001768,-3.93,0.94
2021,6,14,2021-06-14,-2.75468846663721,-3.92,0.91
2021,6,19,2021-06-19,-2.76340698188246,-3.91,1.9
2021,6,24,2021-06-24,-2.76695978789218,-3.91,2.06
2021,6,29,2021-06-29,-2.56288113124171,-3.91,2.39
2021,7,4,2021-07-04,-2.3083694211224,-3.92,2.87
2021,7,9,2021-07-09,-1.95845779938135,-3.89,3.51
2021,7,14,2021-07-14,-1.55260715863897,-3.87,3.96
2021,7,19,2021-07-19,-0.998236853733981,-3.77,4.37
2021,7,24,2021-07-24,-0.364038886433937,-3.65,4.74
2021,7,29,2021-07-29,-0.0921564295183382,-3.43,5.01
2021,8,3,2021-08-03,0.0394918250110476,-3.28,4.92
2021,8,8,2021-08-08,0.0266990720282814,-3.29,4.8
2021,8,13,2021-08-13,0.149513919575785,-3.38,4.97
2021,8,18,2021-08-18,0.334246575342466,-3.44,5.26
2021,8,23,2021-08-23,0.499036676977464,-3.51,5.53
2021,8,28,2021-08-28,0.69025629695095,-3.56,5.9
2021,9,2,2021-09-02,0.929098541758728,-3.32,6.19
2021,9,7,2021-09-07,1.20825011047282,-3.08,6.6
2021,9,12,2021-09-12,1.27756959787892,-2.83,6.65
2021,9,17,2021-09-17,1.21933716305789,-2.86,6.6
2021,9,22,2021-09-22,1.1225718073354,-2.93,6.45
2021,9,27,2021-09-27,1.08260715863898,-2.88,6.35
2021,10,2,2021-10-02,1.02785240830756,-2.86,6.33
2021,10,7,2021-10-07,0.942098983650022,-2.85,6.3
2021,10,12,2021-10-12,0.868329650905877,-2.82,6.22
2021,10,17,2021-10-17,0.824993371630579,-2.77,6.11
2021,10,22,2021-10-22,0.80090587715422,-2.71,6.01
2021,10,27,2021-10-27,0.690344675209899,-2.74,5.84
2021,11,1,2021-11-01,0.530220945647371,-2.81,5.59
2021,11,6,2021-11-06,0.356385329209015,-2.88,5.38
2021,11,11,2021-11-11,0.193053468846664,-2.94,5.19
2021,11,16,2021-11-16,0.0228325231992933,-3,4.97
2021,11,21,2021-11-21,-0.152655766681396,-3.05,4.79
2021,11,26,2021-11-26,-0.248731771984092,-3.08,4.67
2021,12,1,2021-12-01,-0.354295183384887,-3.12,4.58
2021,12,6,2021-12-06,-0.464144940344675,-3.15,4.51
2021,12,11,2021-12-11,-0.577587273530711,-3.2,4.45
2021,12,16,2021-12-16,-0.696243923994697,-3.25,4.39
2021,12,21,2021-12-21,-0.836743261157755,-3.3,4.31
2021,12,26,2021-12-26,-1.03429518338489,-3.37,4.12
2021,12,31,2021-12-31,-1.10698630136986,-3.37,4.1
2022,1,5,2022-01-05,-1.20716305788776,-3.35,4.02
2022,1,10,2022-01-10,-1.27646045072912,-3.32,3.96
2022,1,15,2022-01-15,-1.32406539991162,-3.28,3.91
2022,1,20,2022-01-20,-1.35451612903226,-3.22,3.89
2022,1,25,2022-01-25,-1.35357490057446,-3.17,3.89
2022,1,30,2022-01-30,-1.43396818382678,-3.21,3.77
2022,2,4,2022-02-04,-1.49212991604065,-3.24,3.66
2022,2,9,2022-02-09,-1.54688908528502,-3.27,3.56
2022,2,14,2022-02-14,-1.58927087936368,-3.29,3.46
2022,2,19,2022-02-19,-1.63429076447194,-3.33,3.34
2022,2,24,2022-02-24,-1.69244365885992,-3.37,3.21
2022,3,1,2022-03-01,-1.74343349536014,-3.4,3.09
2022,3,6,2022-03-06,-1.81707909854176,-3.43,2.96
2022,3,11,2022-03-11,-1.85846663720725,-3.46,2.84
2022,3,16,2022-03-16,-1.9017057003977,-3.48,2.71
2022,3,21,2022-03-21,-1.8869155987627,-3.5,2.64
2022,3,26,2022-03-26,-1.84930181175431,-3.51,2.6
2022,3,31,2022-03-31,-1.7981263809103,-3.49,2.56
2022,4,5,2022-04-05,-1.75057003977022,-3.46,2.53
2022,4,10,2022-04-10,-1.72488731771984,-3.45,2.49
2022,4,15,2022-04-15,-1.69548828988069,-3.42,2.46
2022,4,20,2022-04-20,-1.7114449845338,-3.39,2.38
2022,4,25,2022-04-25,-1.74877154220062,-3.38,2.29
2022,4,30,2022-04-30,-1.79359257622625,-3.39,2.23
2022,5,5,2022-05-05,-1.84325673884224,-3.39,2.16
2022,5,10,2022-05-10,-1.89140963323023,-3.38,2.09
2022,5,15,2022-05-15,-1.93805125939019,-3.39,2.02
2022,5,20,2022-05-20,-1.99415819708352,-3.39,1.95
2022,5,25,2022-05-25,-2.06457357490057,-3.4,1.87
2022,5,30,2022-05-30,-2.13980998674326,-3.41,1.75
2022,6,4,2022-06-04,-2.19642068051259,-3.41,1.64
2022,6,9,2022-06-09,-2.23179407865665,-3.38,1.63
2022,6,14,2022-06-14,-2.2558904109589,-3.37,1.6
2022,6,19,2022-06-19,-2.23065399911622,-3.33,1.6
2022,6,24,2022-06-24,-2.01474149359258,-3.14,1.79
2022,6,29,2022-06-29,-1.75561201944322,-2.93,1.98
2022,7,4,2022-07-04,-1.45020768890853,-2.77,2.21
2022,7,9,2022-07-09,-1.09543968183827,-2.69,2.65
